sensor_name,sensor_kind,t_monotonic,t_wall,raw_value,value,units,status,message,filtered_value,sequence,source
FI-PT,pressure,378019.9179367,1779343187.8986833,2879809,304.1250323206225,psi,OK,,,,simulated
thrust,thrust,378019.9179615,1779343187.898708,2487,148.23676922759432,N,OK,,,,simulated
tank_temp,temperature,378019.9179893,1779343187.8987362,180780,20.13841472764754,°C,OK,,,,simulated
CC-PT,pressure,378019.9283797,1779343187.9091268,2295817,217.10343266766463,psi,OK,,,,simulated
FI-PT,pressure,378019.9289439,1779343187.909691,2882844,304.5772826167682,psi,OK,,,,simulated
thrust,thrust,378019.9289645,1779343187.9097111,2341,139.5344900529949,N,OK,,,,simulated
tank_temp,temperature,378019.9289838,1779343187.9097307,180832,20.21891971200605,°C,OK,,,,simulated
CC-PT,pressure,378019.9448914,1779343187.9256399,2280240,214.78227851179588,psi,OK,,,,simulated
FI-PT,pressure,378019.9450664,1779343187.9258132,2898400,306.8953075284132,psi,OK,,,,simulated
thrust,thrust,378019.9450951,1779343187.9258418,2189,130.47458296711056,N,OK,,,,simulated
tank_temp,temperature,378019.9451264,1779343187.9258735,180785,20.146155591528167,°C,OK,,,,simulated
CC-PT,pressure,378019.9658062,1779343187.9465559,2283806,215.31365398331337,psi,OK,,,,simulated
FI-PT,pressure,378019.9659617,1779343187.9467084,2888301,305.39043908005226,psi,OK,,,,simulated
thrust,thrust,378019.9659865,1779343187.9467332,2059,122.72597822260423,N,OK,,,,simulated
tank_temp,temperature,378019.9660157,1779343187.9467626,180925,20.362899780185685,°C,OK,,,,simulated
CC-PT,pressure,378019.9771689,1779343187.9579182,2290102,216.25183120391745,psi,OK,,,,simulated
FI-PT,pressure,378019.9773526,1779343187.9580994,2897913,306.8227388647483,psi,OK,,,,simulated
thrust,thrust,378019.9773787,1779343187.9581254,1939,115.57341999690607,N,OK,,,,simulated
tank_temp,temperature,378019.9774078,1779343187.9581544,180834,20.2220160575583,°C,OK,,,,simulated
CC-PT,pressure,378019.9875144,1779343187.9682631,2295988,217.12891365634368,psi,OK,,,,simulated
FI-PT,pressure,378019.9876766,1779343187.9684234,2883444,304.6666895945894,psi,OK,,,,simulated
thrust,thrust,378019.9877018,1779343187.9684484,1839,109.61295480882427,N,OK,,,,simulated
tank_temp,temperature,378019.9877316,1779343187.9684784,180808,20.181763565379043,°C,OK,,,,simulated
CC-PT,pressure,378019.9979349,1779343187.9786844,2297241,217.31562522836035,psi,OK,,,,simulated
FI-PT,pressure,378019.9980998,1779343187.9788468,2880423,304.21652546125955,psi,OK,,,,simulated
thrust,thrust,378019.9981309,1779343187.9788778,1775,105.79825708845192,N,OK,,,,simulated
tank_temp,temperature,378019.9981626,1779343187.9789095,180809,20.18331173815517,°C,OK,,,,simulated
CC-PT,pressure,378020.0085599,1779343187.9893088,2276591,214.238535075013,psi,OK,,,,simulated
FI-PT,pressure,378020.0087355,1779343187.9894822,2889453,305.562100477469,psi,OK,,,,simulated
thrust,thrust,378020.0087903,1779343187.9895375,1709,101.86435006431793,N,OK,,,,simulated
tank_temp,temperature,378020.0088322,1779343187.9895792,180813,20.18950442925967,°C,OK,,,,simulated
CC-PT,pressure,378020.0259676,1779343188.006715,2315764,220.07576764533138,psi,OK,,,,simulated
FI-PT,pressure,378020.026081,1779343188.0068278,2857726,300.83440850191215,psi,OK,,,,simulated
thrust,thrust,378020.0261076,1779343188.0068543,1449,86.36714057530526,N,OK,,,,simulated
tank_temp,temperature,378020.0261361,1779343188.006883,180817,20.19569712036417,°C,OK,,,,simulated
CC-PT,pressure,378020.0363881,1779343188.0171359,2290487,216.30920068135273,psi,OK,,,,simulated
FI-PT,pressure,378020.0364852,1779343188.017232,2886247,305.08436919264426,psi,OK,,,,simulated
thrust,thrust,378020.0365002,1779343188.0172467,1423,84.81741962640399,N,OK,,,,simulated
tank_temp,temperature,378020.0365157,1779343188.0172622,180773,20.127577518214665,°C,OK,,,,simulated
CC-PT,pressure,378020.0467365,1779343188.027485,2318550,220.49091404568128,psi,OK,,,,simulated
FI-PT,pressure,378020.0468509,1779343188.0275977,2888635,305.44020896437274,psi,OK,,,,simulated
thrust,thrust,378020.0468712,1779343188.0276177,1319,78.61853583079892,N,OK,,,,simulated
tank_temp,temperature,378020.0470622,1779343188.0278106,180965,20.42482669123069,°C,OK,,,,simulated
CC-PT,pressure,378020.0573338,1779343188.0380816,2287458,215.85784445498524,psi,OK,,,,simulated
FI-PT,pressure,378020.0574149,1779343188.0381615,2874969,303.4038160328646,psi,OK,,,,simulated
thrust,thrust,378020.057427,1779343188.0381737,1217,72.53886133895548,N,OK,,,,simulated
tank_temp,temperature,378020.0574416,1779343188.0381882,180710,20.03004263331878,°C,OK,,,,simulated
CC-PT,pressure,378020.0678216,1779343188.0485694,2292145,216.55626196339873,psi,OK,,,,simulated
FI-PT,pressure,378020.0679233,1779343188.04867,2892453,306.00913536657515,psi,OK,,,,simulated
thrust,thrust,378020.0679615,1779343188.0487087,1145,68.24732640353659,N,OK,,,,simulated
tank_temp,temperature,378020.0679825,1779343188.0487292,180602,19.862839973497266,°C,OK,,,,simulated
CC-PT,pressure,378020.0781616,1779343188.0589092,2300069,217.73703011715773,psi,OK,,,,simulated
FI-PT,pressure,378020.0782683,1779343188.0590158,2882518,304.5287048254853,psi,OK,,,,simulated
thrust,thrust,378020.0783108,1779343188.0590575,971,57.87611697627426,N,OK,,,,simulated
tank_temp,temperature,378020.078333,1779343188.0590796,180829,20.214275193677672,°C,OK,,,,simulated
CC-PT,pressure,378020.0886625,1779343188.06941,2301099,217.89051209575084,psi,OK,,,,simulated
FI-PT,pressure,378020.0887346,1779343188.0694811,2863765,301.73428973368283,psi,OK,,,,simulated
thrust,thrust,378020.0887472,1779343188.069494,931,55.49193090104154,N,OK,,,,simulated
tank_temp,temperature,378020.0887605,1779343188.0695071,180829,20.214275193677672,°C,OK,,,,simulated
CC-PT,pressure,378020.0992134,1779343188.0799613,2296296,217.1748092382919,psi,OK,,,,simulated
FI-PT,pressure,378020.0993038,1779343188.0800505,2886745,305.1585769842359,psi,OK,,,,simulated
thrust,thrust,378020.0993214,1779343188.080068,793,47.26648894148866,N,OK,,,,simulated
tank_temp,temperature,378020.0993379,1779343188.0800848,180864,20.26846124084205,°C,OK,,,,simulated
CC-PT,pressure,378020.1094976,1779343188.0902455,2312144,219.53634554580998,psi,OK,,,,simulated
FI-PT,pressure,378020.109577,1779343188.0903237,2879401,304.06423557570406,psi,OK,,,,simulated
thrust,thrust,378020.1095903,1779343188.090337,701,41.782860968453406,N,OK,,,,simulated
tank_temp,temperature,378020.1096036,1779343188.0903504,180829,20.214275193677672,°C,OK,,,,simulated
CC-PT,pressure,378020.1199034,1779343188.1006515,2287276,215.83072433837947,psi,OK,,,,simulated
FI-PT,pressure,378020.1199977,1779343188.1007445,2884379,304.80601546836084,psi,OK,,,,simulated
thrust,thrust,378020.120022,1779343188.1007688,581,34.63030274275525,N,OK,,,,simulated
tank_temp,temperature,378020.1200446,1779343188.1007912,180834,20.2220160575583,°C,OK,,,,simulated
CC-PT,pressure,378020.1302182,1779343188.1109662,2316680,220.21226229813846,psi,OK,,,,simulated
FI-PT,pressure,378020.1303351,1779343188.111082,2888447,305.41219477798876,psi,OK,,,,simulated
thrust,thrust,378020.1303709,1779343188.111118,469,27.954581732103634,N,OK,,,,simulated
tank_temp,temperature,378020.1303971,1779343188.1111443,180867,20.273105759170427,°C,OK,,,,simulated
CC-PT,pressure,378020.1404833,1779343188.121231,2298445,217.4950352305216,psi,OK,,,,simulated
FI-PT,pressure,378020.1406196,1779343188.1213667,2902930,307.5703302109635,psi,OK,,,,simulated
thrust,thrust,378020.1406488,1779343188.1213953,355,21.159651417690384,N,OK,,,,simulated
tank_temp,temperature,378020.1406643,1779343188.121411,180909,20.338129015767684,°C,OK,,,,simulated
CC-PT,pressure,378020.1506573,1779343188.131405,2319871,220.68775840851768,psi,OK,,,,simulated
FI-PT,pressure,378020.1507537,1779343188.1315002,2891726,305.90080391178174,psi,OK,,,,simulated
thrust,thrust,378020.1508189,1779343188.1315658,281,16.748907178509853,N,OK,,,,simulated
tank_temp,temperature,378020.1508455,1779343188.1315923,180819,20.19879346591642,°C,OK,,,,simulated
CC-PT,pressure,378020.161096,1779343188.1418438,2303745,218.28479686794245,psi,OK,,,,simulated
FI-PT,pressure,378020.1611709,1779343188.1419177,2890760,305.75685867748956,psi,OK,,,,simulated
thrust,thrust,378020.1611939,1779343188.1419406,229,13.649465280707318,N,OK,,,,simulated
tank_temp,temperature,378020.1612074,1779343188.141954,180826,20.209630675349295,°C,OK,,,,simulated
CC-PT,pressure,378020.171881,1779343188.1526284,2294360,216.88632272318875,psi,OK,,,,simulated
FI-PT,pressure,378020.1719758,1779343188.1527224,2895333,306.43828886011704,psi,OK,,,,simulated
thrust,thrust,378020.1719929,1779343188.1527395,79,4.708767498584621,N,OK,,,,simulated
tank_temp,temperature,378020.1720099,1779343188.1527567,180977,20.443404764544194,°C,OK,,,,simulated
CC-PT,pressure,378020.1823623,1779343188.1631098,2313509,219.73974642035327,psi,OK,,,,simulated
FI-PT,pressure,378020.1824974,1779343188.1632442,2873535,303.19013335587186,psi,OK,,,,simulated
thrust,thrust,378020.1825225,1779343188.163269,-37,2.2053721195902654,N,OK,,,,simulated
tank_temp,temperature,378020.1825473,1779343188.1632938,180888,20.305617387469056,°C,OK,,,,simulated
CC-PT,pressure,378020.1925465,1779343188.1732943,2331946,222.48707383716987,psi,OK,,,,simulated
FI-PT,pressure,378020.1926221,1779343188.1733687,2904603,307.81962666745505,psi,OK,,,,simulated
thrust,thrust,378020.1926328,1779343188.1733794,-155,9.238721041526787,N,OK,,,,simulated
tank_temp,temperature,378020.1926472,1779343188.173394,180791,20.155444628184917,°C,OK,,,,simulated
CC-PT,pressure,378020.2026238,1779343188.1833713,2309451,219.13505722702232,psi,OK,,,,simulated
FI-PT,pressure,378020.2026764,1779343188.183423,2881617,304.3944453471238,psi,OK,,,,simulated
thrust,thrust,378020.2026873,1779343188.183434,-295,17.583372304841305,N,OK,,,,simulated
tank_temp,temperature,378020.2026962,1779343188.1834428,181007,20.48984994782795,°C,OK,,,,simulated
CC-PT,pressure,378020.2128821,1779343188.19363,2311571,219.4509618819907,psi,OK,,,,simulated
FI-PT,pressure,378020.2129803,1779343188.193727,2897226,306.720367875143,psi,OK,,,,simulated
thrust,thrust,378020.2129992,1779343188.1937459,-367,21.8749072402602,N,OK,,,,simulated
tank_temp,temperature,378020.2130168,1779343188.1937635,180908,20.33658084299156,°C,OK,,,,simulated
CC-PT,pressure,378020.2230236,1779343188.203771,2306871,218.75060722239104,psi,OK,,,,simulated
FI-PT,pressure,378020.2230956,1779343188.2038424,2881801,304.42186348698897,psi,OK,,,,simulated
thrust,thrust,378020.2231088,1779343188.2038553,-423,25.212767745586007,N,OK,,,,simulated
tank_temp,temperature,378020.223122,1779343188.2038686,180822,20.203437984244797,°C,OK,,,,simulated
CC-PT,pressure,378020.2335062,1779343188.2142537,2302504,218.0998734354822,psi,OK,,,,simulated
FI-PT,pressure,378020.2335976,1779343188.2143443,2883664,304.69947215312385,psi,OK,,,,simulated
thrust,thrust,378020.2336159,1779343188.2143626,-645,38.4450004631276,N,OK,,,,simulated
tank_temp,temperature,378020.2336334,1779343188.2143803,180786,20.147703764304293,°C,OK,,,,simulated
CC-PT,pressure,378020.2437761,1779343188.2245233,2304170,218.34812681056582,psi,OK,,,,simulated
FI-PT,pressure,378020.2438548,1779343188.2246013,2889844,305.6203640246825,psi,OK,,,,simulated
thrust,thrust,378020.2438685,1779343188.224615,-679,40.47155862707541,N,OK,,,,simulated
tank_temp,temperature,378020.2438836,1779343188.2246304,180883,20.297876523588428,°C,OK,,,,simulated
CC-PT,pressure,378020.2542154,1779343188.2349632,2298827,217.5519576730678,psi,OK,,,,simulated
FI-PT,pressure,378020.2543059,1779343188.2350526,2913261,309.10976935741536,psi,OK,,,,simulated
thrust,thrust,378020.2543236,1779343188.2350702,-781,46.551233118918844,N,OK,,,,simulated
tank_temp,temperature,378020.2543418,1779343188.2350883,180811,20.18640808370742,°C,OK,,,,simulated
CC-PT,pressure,378020.2647701,1779343188.245518,2298309,217.47476964888213,psi,OK,,,,simulated
FI-PT,pressure,378020.2648716,1779343188.245618,2901547,307.3642471270856,psi,OK,,,,simulated
thrust,thrust,378020.2649062,1779343188.245653,-913,54.41904716718682,N,OK,,,,simulated
tank_temp,temperature,378020.2649291,1779343188.2456758,180798,20.16628183761779,°C,OK,,,,simulated
CC-PT,pressure,378020.2749885,1779343188.2557366,2313544,219.74496182739284,psi,OK,,,,simulated
FI-PT,pressure,378020.2753059,1779343188.2560546,2888782,305.4621136739389,psi,OK,,,,simulated
thrust,thrust,378020.2753803,1779343188.256127,-1001,59.6642565326988,N,OK,,,,simulated
tank_temp,temperature,378020.2754115,1779343188.256158,180785,20.146155591528167,°C,OK,,,,simulated
CC-PT,pressure,378020.2856486,1779343188.2663968,2329467,222.1176740071385,psi,OK,,,,simulated
FI-PT,pressure,378020.2857695,1779343188.2665164,2892341,305.9924460640485,psi,OK,,,,simulated
thrust,thrust,378020.2857963,1779343188.2665431,-1085,64.67104729068751,N,OK,,,,simulated
tank_temp,temperature,378020.2858213,1779343188.2665682,180837,20.226660575886672,°C,OK,,,,simulated
CC-PT,pressure,378020.2962741,1779343188.277022,2318728,220.51743811576824,psi,OK,,,,simulated
FI-PT,pressure,378020.2963574,1779343188.2771041,2883954,304.74268552573744,psi,OK,,,,simulated
thrust,thrust,378020.2963712,1779343188.2771177,-1161,69.20100083362968,N,OK,,,,simulated
tank_temp,temperature,378020.296385,1779343188.2771318,180943,20.390766890155938,°C,OK,,,,simulated
CC-PT,pressure,378020.3072167,1779343188.2879655,2318520,220.48644369679022,psi,OK,,,,simulated
FI-PT,pressure,378020.3073355,1779343188.2880821,2895553,306.4710714186515,psi,OK,,,,simulated
thrust,thrust,378020.3073595,1779343188.2881062,-1299,77.42644279318256,N,OK,,,,simulated
tank_temp,temperature,378020.3073826,1779343188.2881296,180846,20.2405941308718,°C,OK,,,,simulated
CC-PT,pressure,378020.3181089,1779343188.2988565,2316515,220.18767537923762,psi,OK,,,,simulated
FI-PT,pressure,378020.3182059,1779343188.2989528,2890474,305.7142413513948,psi,OK,,,,simulated
thrust,thrust,378020.3182321,1779343188.2989788,-1391,82.91007076621781,N,OK,,,,simulated
tank_temp,temperature,378020.3182561,1779343188.299003,180782,20.14151107319979,°C,OK,,,,simulated
CC-PT,pressure,378020.328672,1779343188.3094199,2305544,218.55286878977643,psi,OK,,,,simulated
FI-PT,pressure,378020.3287644,1779343188.309511,2903844,307.7065268405112,psi,OK,,,,simulated
thrust,thrust,378020.328781,1779343188.3095279,-1535,91.4931406370556,N,OK,,,,simulated
tank_temp,temperature,378020.3287991,1779343188.3095458,180920,20.35515891630506,°C,OK,,,,simulated
CC-PT,pressure,378020.3412579,1779343188.3220065,2316352,220.16338648359618,psi,OK,,,,simulated
FI-PT,pressure,378020.3413872,1779343188.322134,2883314,304.64731808272813,psi,OK,,,,simulated
thrust,thrust,378020.341414,1779343188.3221607,-1635,97.4536058251374,N,OK,,,,simulated
tank_temp,temperature,378020.3414411,1779343188.3221881,180883,20.297876523588428,°C,OK,,,,simulated
CC-PT,pressure,378020.3518625,1779343188.3326108,2310422,219.27974751946306,psi,OK,,,,simulated
FI-PT,pressure,378020.3519601,1779343188.332707,2893937,306.230268625053,psi,OK,,,,simulated
thrust,thrust,378020.3519776,1779343188.3327246,-1753,104.48695474707392,N,OK,,,,simulated
tank_temp,temperature,378020.3519947,1779343188.3327413,180935,20.378381507946937,°C,OK,,,,simulated
CC-PT,pressure,378020.3620543,1779343188.3428018,2324253,221.34072736987204,psi,OK,,,,simulated
FI-PT,pressure,378020.3621425,1779343188.3428893,2889146,305.51635390715046,psi,OK,,,,simulated
thrust,thrust,378020.3621728,1779343188.3429203,-1841,109.7321641125859,N,OK,,,,simulated
tank_temp,temperature,378020.3622142,1779343188.342961,180960,20.417085827350064,°C,OK,,,,simulated
CC-PT,pressure,378020.3725877,1779343188.3533354,2327332,221.79953417772464,psi,OK,,,,simulated
FI-PT,pressure,378020.3726622,1779343188.353409,2890712,305.74970611926386,psi,OK,,,,simulated
thrust,thrust,378020.3726763,1779343188.3534229,-1957,116.64630373076079,N,OK,,,,simulated
tank_temp,temperature,378020.3726901,1779343188.3534367,180873,20.28239479582718,°C,OK,,,,simulated
CC-PT,pressure,378020.3828614,1779343188.363609,2327674,221.85049615508274,psi,OK,,,,simulated
FI-PT,pressure,378020.3829522,1779343188.3636987,2905422,307.941667192181,psi,OK,,,,simulated
thrust,thrust,378020.382965,1779343188.3637116,-2005,119.50732702104006,N,OK,,,,simulated
tank_temp,temperature,378020.3829796,1779343188.3637264,180876,20.287039314155553,°C,OK,,,,simulated
CC-PT,pressure,378020.393377,1779343188.3741248,2318826,220.53204125547904,psi,OK,,,,simulated
FI-PT,pressure,378020.3934696,1779343188.374216,2899856,307.11226846125936,psi,OK,,,,simulated
thrust,thrust,378020.3934854,1779343188.374232,-2067,123.20281543765077,N,OK,,,,simulated
tank_temp,temperature,378020.3935024,1779343188.3742492,180884,20.299424696364554,°C,OK,,,,simulated
CC-PT,pressure,378020.4037087,1779343188.3844569,2325707,221.55739027945882,psi,OK,,,,simulated
FI-PT,pressure,378020.4038168,1779343188.3845637,2904789,307.84734283057963,psi,OK,,,,simulated
thrust,thrust,378020.4038448,1779343188.3845916,-2205,131.42825739720365,N,OK,,,,simulated
tank_temp,temperature,378020.4038704,1779343188.3846173,180816,20.194148947588044,°C,OK,,,,simulated
CC-PT,pressure,378020.4141126,1779343188.3948605,2308573,219.00422501614392,psi,OK,,,,simulated
FI-PT,pressure,378020.4142245,1779343188.3949714,2911181,308.7998251676351,psi,OK,,,,simulated
thrust,thrust,378020.4142501,1779343188.394997,-2273,135.48137372509927,N,OK,,,,simulated
tank_temp,temperature,378020.4142756,1779343188.3950224,180934,20.37683333517081,°C,OK,,,,simulated
CC-PT,pressure,378020.4245413,1779343188.4052894,2314266,219.85254822403772,psi,OK,,,,simulated
FI-PT,pressure,378020.4246584,1779343188.4054058,2911096,308.7871591791104,psi,OK,,,,simulated
thrust,thrust,378020.4247123,1779343188.4054592,-2339,139.41528074923326,N,OK,,,,simulated
tank_temp,temperature,378020.4247366,1779343188.4054835,180981,20.449597455648693,°C,OK,,,,simulated
CC-PT,pressure,378020.4349682,1779343188.4157162,2313125,219.68252595454769,psi,OK,,,,simulated
FI-PT,pressure,378020.4350851,1779343188.4158318,2886025,305.0512886108504,psi,OK,,,,simulated
thrust,thrust,378020.4351073,1779343188.415854,-2437,145.25653663355342,N,OK,,,,simulated
tank_temp,temperature,378020.4351313,1779343188.415878,180905,20.331936324663182,°C,OK,,,,simulated
